CJGMTS6S,56C30IJI8B,2016-11-07,2016-11-09,Second Class,LRTZ9Z,407-8016372-7101131,2860.8,9993,6,42%,7132.2
CKUG7FXA,40PPVH9MJR,2015-06-02,2015-06-07,Standard Class,Q4KTFC,407-8176931-5052349,1099.8,4691,16,30%,3591.2
COWUIHMU,K4YARNNHIO,2015-09-12,2015-09-17,Standard Class,SOM6BF,403-3045245-2207560,155.52,8221,4,20%,8065.48
CRA94JIJ,G29DU3UKTQ,2017-06-17,2017-06-18,First Class,JG87L0,404-2262140-4696366,25.2,4520,5,48%,4494.8
CSMYFN2N,4GYDOZAB0N,2018-10-29,2018-10-31,Second Class,TFCDLX,407-5470882-4765942,704.4,7440,5,9%,6735.6
CUSGC4C3,NG11YY2BD9,2015-11-11,2015-11-14,Second Class,BFRCIJ,407-3205298-5473103,9058.8,3649,17,4%,-5409.8
CWTDFBL0,78PWJ8GLOW,2017-06-06,2017-06-13,Standard Class,NVKPYA,402-5586272-3646748,4923.36,3185,10,33%,-1738.36
CXKYMP8Y,TYBEH22BSG,2018-08-18,2018-08-23,Second Class,31V5KG,cec96917-9a03-4651-a82e-9cd9eb0fa3ea,1320.3,2454,1,16%,1133.7
CYD3C7ZV,317UAINT1R,2015-12-05,2015-12-10,Standard Class,672QNR,404-4535078-5241919,16695.36,4018,17,42%,-12677.36
D0FNG6X4,TLBGLI18LZ,2016-11-27,2016-12-02,Standard Class,S1GS2C,406-7501816-7391539,5631.8625,8990,6,31%,3358.1375
D2M204G7,D5YZI0MA4O,2015-12-24,2015-12-26,First Class,6GLAKR,408-5947919-3506726,455.4,9868,14,14%,9412.6
D33SPF79,B697KREPWR,2017-05-30,2017-06-04,Standard Class,BKDCTQ,408-4378624-3886712,35.64,4823,3,37%,4787.36
D5NI9NCW,M76IROZUA8,2017-04-28,2017-05-01,First Class,E0UBT0,404-5782230-8762723,5543.64,8909,9,29%,3365.36
D8DO4319,ACFZOT7XCI,2015-07-23,2015-07-27,Standard Class,38DXBF,408-5020509-5674715,138.6,3541,12,41%,3402.4
DAYOT5HE,C31XJ0MSJS,2017-10-21,2017-10-21,Same Day,I9G6C7,407-4629176-4141949,110.4,4099,7,39%,3988.6
DCGXFOA0,GFMFF5RC5D,2017-09-15,2017-09-20,Standard Class,72CAUG,408-4543593-8672326,12623.52,2486,16,45%,-10137.52
DDHRGF0M,ERR2I6PCYP,2015-06-22,2015-06-25,First Class,JKM2OR,402-0251823-0845133,2951.28,2783,9,25%,-168.28
DER1SUAX,4PREW8VFD6,2015-08-25,2015-08-27,Second Class,ETJ1RD,406-0715107-8168308,359.64,870,11,21%,510.36
DEVX8EKT,JEF3C4AK67,2015-11-04,2015-11-09,Standard Class,331QWX,403-3331597-7637100,5400,8042,9,3%,2642
DFN60N8G,8QXML4V9WG,2015-08-09,2015-08-16,Standard Class,JC91TR,405-2788163-4515521,2675.76,9964,19,13%,7288.24
DIE080FD,KLFZ53P50U,2018-03-18,2018-03-23,Standard Class,7P6LI6,405-3785331-3948333,1237.86,8695,19,14%,7457.14
DJLW3EX8,FBKZKU66U7,2018-07-06,2018-07-13,Standard Class,WGL5SM,171-4496851-5319548,240.84,6280,19,6%,6039.16
DK2QUIEV,3NMZ8NB4DY,2017-12-01,2017-12-04,Second Class,3QP3L9,408-7698765-2294756,358.8,7026,4,11%,6667.2
DKR4NBT3,BV23EMFWWK,2018-05-29,2018-06-04,Standard Class,Q4VH6S,407-0624641-6557144,388.8,3616,18,29%,3227.2
DKXQ4P5K,UCJSCDJ9AW,2017-12-13,2017-12-20,Standard Class,QO2868,407-2538775-7502719,16714.08,1723,6,30%,-14991.08
DL6JWJZ9,SO89RAIW5S,2015-01-11,2015-01-14,First Class,X5UJ76,403-7153786-2898705,149.1,1990,7,0%,1840.9
DL6MKSGB,SSYRG01MVR,2017-06-17,2017-06-18,First Class,GV2UWM,403-0752752-4656334,486,4287,15,30%,3801
DMEU31OF,JTM8FVM92L,2018-04-22,2018-04-24,First Class,ICCEIH,404-9635079-7600310,274.2,9581,9,9%,9306.8
DP4XW1S0,033CHXVC68,2015-01-04,2015-01-08,Standard Class,CA7QW7,407-6451607-8520320,176.76,4426,9,18%,4249.24
DPNPZEFD,4X4ELW8R27,2018-06-08,2018-06-10,Second Class,4JME8E,405-3523941-5355524,356.4,3776,6,6%,3419.6
DPVKAYP8,2WEP1OLF4X,2015-01-04,2015-01-08,Standard Class,9NB2OB,407-6825420-7253915,4091.04,6156,9,1%,2064.96
DQOTH6HJ,GYKDAFLHAR,2018-06-26,2018-07-02,Standard Class,7FZON4,405-9510649-7934734,1256.4,9125,11,22%,7868.6
DUTEFYQM,62B58TQPL9,2016-02-09,2016-02-13,Second Class,FTG5CU,402-9532672-5385917,312,2952,4,46%,2640
DX80RT0N,KQLWJ0MWX1,2018-06-16,2018-06-21,Second Class,NBUVBW,402-4934568-7802706,4529.4,2386,2,15%,-2143.4
DXDF0CJM,59M6P7LKUP,2016-09-17,2016-09-21,Standard Class,VZAHDY,404-5933402-8801952,1863,855,17,33%,-1008
DYH51TP4,D6TWJL3347,2015-09-08,2015-09-12,Standard Class,0WLFOL,405-3067317-3360344,480.96,1840,2,43%,1359.04
E00MLQJR,YRUIXT1ION,2017-09-01,2017-09-03,First Class,GQT337,171-3537751-4007556,101.85,3893,1,29%,3791.15
E1KVWZYE,JET022RILE,2018-12-09,2018-12-11,First Class,17DPHS,408-7760667-5809130,18.72,5895,13,2%,5876.28
E1WGJYGO,Y4CM4ZT8KK,2017-04-01,2017-04-03,Second Class,562ZI5,407-4283259-6933941,892.8,3390,8,7%,2497.2
E2RDMWQO,CYQPPKRUWQ,2017-12-15,2017-12-19,Standard Class,N6GUP0,403-5215681-9527524,24794.1,6203,14,28%,-18591.1
E30XSN7M,B0IYQXBHE1,2018-12-01,2018-12-03,Second Class,T2EL6H,18369ffd-a2e0-46b5-a561-e3ab069fe588,262.8,2295,18,37%,2032.2
E9TDPD17,HNBVA82T2W,2017-10-21,2017-10-21,Same Day,0YDI7N,171-7306449-0588335,1571.85,4088,15,20%,2516.15
ECFC1J9W,ITUPLI9D9Q,2018-12-01,2018-12-07,Standard Class,KQ59T2,402-2105140-3584364,784.35,268,8,49%,-516.35
ECTWR7DB,96Y5J600CQ,2016-10-12,2016-10-14,First Class,L0FI99,405-1832646-7988329,9395.28,1923,3,32%,-7472.28
ED73EF5O,7ICZFLZS8F,2016-01-02,2016-01-09,Standard Class,ITILZT,171-8452330-4756317,1343.76,3286,6,47%,1942.24
ED7HEHVM,XIJHB04HP9,2016-09-07,2016-09-12,Standard Class,7PL6VR,404-5381335-4577925,10078.95,9761,3,28%,-317.949999999999
EFAWCOQK,UTCF0DYO9X,2017-08-15,2017-08-21,Standard Class,U6LV14,171-7920358-6691543,283.23,5704,7,20%,5420.77
EFV9566L,GZU0X7UI7G,2017-04-15,2017-04-21,Standard Class,W69V7E,407-3562449-1962729,4379.4,3304,15,9%,-1075.4
EIXU7UJM,HEYBLPZKQN,2015-06-09,2015-06-14,Standard Class,KYBL1K,407-5443024-5233168,277.56,6844,16,31%,6566.44
EJGQ1I5A,OGL8MF2BIF,2015-06-09,2015-06-14,Standard Class,OGGDW3,408-5748499-6859555,109.2,4473,3,6%,4363.8
EKSQPCS3,R2HVVRLH9L,2015-11-11,2015-11-14,Second Class,DNNC8A,404-9773937-7060345,8399.76,5423,15,4%,-2976.76
EL1Q6BL3,XHXUVDAAQR,2016-06-26,2016-06-30,Standard Class,Z51YL6,402-7281943-2634753,231.3,2662,5,8%,2430.7
ELX32SXV,U5XS0F8HZ8,2018-01-22,2018-01-27,Standard Class,I99W2J,407-6910434-1793162,16890.3,8963,12,11%,-7927.3
EMKO7E0I,T4641MMC4I,2017-03-11,2017-03-13,First Class,QQPEUI,171-6876154-6233146,261.9,9094,18,42%,8832.1
ERZWM28O,QUH0VFUVB9,2017-05-11,2017-05-12,First Class,8OK4H1,171-4644162-9093116,89.7,4362,2,22%,4272.3
ETSNKBBR,UWS5LUG581,2016-12-13,2016-12-17,Standard Class,JNN4P0,171-2550230-3805124,2017.2,3263,17,11%,1245.8
EUEGAYO8,K4UF6MNCUO,2017-01-16,2017-01-20,Second Class,A25Y9K,403-9230474-9657916,1358.55,7699,15,46%,6340.45
EURV3IP0,NPIMQ2KQ1Y,2015-06-29,2015-07-06,Standard Class,RA7VAS,4dffff6e-548a-46d5-88e5-97cdca531e68,491.4,4570,12,44%,4078.6
EWGB0J27,F4EEQV7WMJ,2016-11-20,2016-11-25,Standard Class,D4DQLR,403-4739886-5496325,172.8,4967,2,22%,4794.2
EYBQ5IE4,O0K7OYLYP0,2017-06-20,2017-06-25,Second Class,D8DZ57,404-3821323-1636305,77.4,6424,6,43%,6346.6
F215T5B4,U91EED5VQV,2017-09-08,2017-09-10,Second Class,8J5L4R,086a9aba-55a8-49c5-b47e-4c71737dd911,35943.984,706,10,8%,-35237.984
F43ECW1J,HEDDSO65HM,2018-04-14,2018-04-17,First Class,NCC3C8,408-6069754-7397924,1347.84,4509,14,12%,3161.16
F7A1OFHY,516MJ4ZG5Z,2016-01-02,2016-01-09,Standard Class,F34J9H,408-4547464-4180323,355.2,9853,2,17%,9497.8
FDQV8CX3,BVC9L4Z3J8,2018-11-27,2018-11-29,First Class,73W3NX,e013b182-9dab-44c6-862f-a82434d4f501,2155.95,5230,4,49%,3074.05
FFM0UIE0,OD6YZM65MS,2017-07-16,2017-07-22,Standard Class,A1Z4G8,402-0589123-6183541,300.24,8167,1,45%,7866.76
FH2LG2KD,8LNCXOWOIZ,2015-09-08,2015-09-12,Standard Class,OT7MN8,406-5648244-8317954,2669.7,6218,2,22%,3548.3
FHI4S95A,VJ29V3DU0A,2018-04-07,2018-04-12,Standard Class,06VGEN,406-6199849-7523514,9309.2175,1067,18,8%,-8242.2175
FIAMJ7UQ,6JY43MI3IO,2018-11-23,2018-11-26,Second Class,WUT0JD,403-6818986-3510737,4318.8,6698,15,43%,2379.2
FJM70NNH,C80JP8LNDN,2018-11-12,2018-11-16,Standard Class,N3H8OR,404-6578109-5618751,158.4,5303,5,38%,5144.6
FKBVCKQ6,783PACU4E0,2016-09-18,2016-09-22,Second Class,BLYD74,403-9122678-2549117,298.8,8269,14,40%,7970.2
FKF1HUP3,396PFBM7IM,2017-12-13,2017-12-17,Standard Class,CJ9YJ5,406-8412164-3153129,958.2,3566,9,48%,2607.8
FNXYWNZG,RMGQUQTRXY,2016-04-30,2016-05-05,Standard Class,T8KZ1Z,405-4461562-9113959,3196.725,9496,19,2%,6299.275
FORTLDR4,873H8K7D6W,2017-06-10,2017-06-15,Standard Class,PH7FDY,407-8782240-5186712,310.5,450,3,14%,139.5
FR6AUPRE,0AR0AFQSO6,2018-09-18,2018-09-23,Standard Class,WIR70S,405-0286717-7761132,2155.5,2013,16,39%,-142.5
FU1HI1HP,IPNO8N60T8,2018-04-09,2018-04-11,First Class,ASA0AC,406-3815399-6450709,147.3,3162,13,4%,3014.7
FUM8NGSE,A9QF7QXBSE,2018-07-09,2018-07-15,Standard Class,ORAHSL,c10f0443-3e4d-4f9c-a415-ec0d89c596c3,16.2,9589,18,5%,9572.8
FV31N313,ET5IOBYQ0T,2017-07-16,2017-07-21,Standard Class,YTDJ1Y,7631ec05-45b6-46fc-b799-57813daed923,7415.64,3003,4,49%,-4412.64
FWVN97UC,3GDB9NVW46,2018-05-21,2018-05-26,Standard Class,OGMJL0,402-7355260-1275513,269.55,3315,7,27%,3045.45
FXWS9222,KOQV51WX83,2015-02-12,2015-02-18,Standard Class,PMWUQN,407-5524319-6977912,1943.52,4143,19,7%,2199.48
FZ96BJ70,NLERTMAWV9,2015-01-10,2015-01-15,Standard Class,RRJJ0V,405-6167247-7769908,779.1,3408,8,40%,2628.9
G041KOV7,00VTYBDD57,2016-07-30,2016-07-31,First Class,5Y5CKN,407-4766116-5412325,163.8,7544,19,9%,7380.2
G1SYJGY6,I32CJUQQ68,2017-12-13,2017-12-20,Standard Class,AQVPAU,405-3054995-4312360,91.44,8051,9,44%,7959.56
G6NGBJJV,8C11DVSBCV,2017-06-17,2017-06-18,First Class,5QBDYT,406-8879861-2081117,4791.15,2759,18,18%,-2032.15
G7W9BI4L,6CELCELE3Y,2018-11-23,2018-11-28,Standard Class,DJ315S,405-0882561-5952340,49.56,1252,4,39%,1202.44
G8QP5EKM,DFNIXL12HV,2018-06-20,2018-06-26,Standard Class,X8SBHO,408-1752203-1767518,2249.25,9597,8,16%,7347.75
G8VXWYVZ,WWUE0WOLYN,2018-07-06,2018-07-13,Standard Class,VJIVCQ,403-4845285-4565113,44.19,4963,19,38%,4918.81
G9J5W30Z,71HTBVLUAY,2017-06-19,2017-06-20,First Class,O6TYOD,402-5852450-2129941,256.8,6288,6,35%,6031.2
G9ZA94RR,NT6E7ZIJGI,2016-12-27,2016-12-31,Standard Class,3WQR6J,dc3cefed-7398-488f-a0cf-de6408182831,7985.988,8836,17,28%,850.012000000001
GANFPBQG,KP6X4I32ET,2016-07-03,2016-07-09,Standard Class,OARTFV,406-0117804-3287554,1064.7,9876,19,19%,8811.3
GCJGSLCG,47RIHP053A,2016-12-24,2016-12-27,First Class,Q81T79,407-4737202-9096304,407.52,4705,6,2%,4297.48
GDUR8P81,EWZ4FMGKQR,2016-03-29,2016-03-31,Second Class,BC6SLV,171-6613108-2363511,17503.8,2900,17,44%,-14603.8
GJ4EHAGD,DTGS4NBSP6,2018-09-15,2018-09-19,Standard Class,BZQO56,408-7264030-5002700,533.4,384,10,16%,-149.4
GJ7MQQLX,X8KOV2ENSW,2015-01-09,2015-01-13,Standard Class,WMIZK0,171-7822891-4076363,468,6107,11,48%,5639
GJPZ3GV1,PRRJDGQ7N4,2018-12-05,2018-12-08,First Class,EOPYPU,171-5594281-0212357,583.5,162,10,41%,-421.5
GNPX8GHY,RGYO82P4CD,2015-12-05,2015-12-12,Standard Class,KKZ4UV,402-6159360-3192305,368.4,5540,5,21%,5171.6
GNXAFW8N,LE9GPY2NSZ,2015-10-07,2015-10-13,Standard Class,1TOCL0,406-6143137-4946754,1948.8,9090,13,14%,7141.2
GOBALW0M,S19J5MF5BJ,2015-06-01,2015-06-06,Second Class,NCEO39,404-0696150-3898703,718.2,8250,8,3%,7531.8
GPV4EF93,8ID3LPVOP2,2017-06-04,2017-06-09,Second Class,CP3RJK,404-5539778-0029904,6295.2,6337,19,36%,41.8000000000002
GQ7JDF6U,6ZNBXIIH9T,2015-12-10,2015-12-15,Standard Class,67FOZO,402-8207665-7247536,1595.16,8395,8,16%,6799.84
GR5YR3TU,3X0ME1T1XO,2017-08-30,2017-09-01,First Class,G5R40U,402-1365379-0131533,11801.16,8572,16,7%,-3229.16
GRB9V95M,C53SU3376H,2017-05-21,2017-05-23,First Class,JI2VLE,405-5141255-1451535,993.9,121,5,6%,-872.9
GTIEH0DC,ROUGFWM8R6,2016-11-15,2016-11-17,Second Class,9Y3WAM,171-9163388-0505130,130.8,4022,1,34%,3891.2
GTUEK8KK,10BWNG153S,2017-12-09,2017-12-13,Standard Class,4G8VJ9,171-1305077-2813934,905.1,4951,16,0%,4045.9
GVXDQK2E,ZGJLL7ODLP,2017-01-05,2017-01-07,Second Class,82RF9E,407-3001310-2482707,2872.08,4700,12,14%,1827.92
GW26WEKQ,RVR8CCN66S,2016-06-26,2016-06-30,Standard Class,9V76JB,402-9327280-6831502,4994.1,3466,16,36%,-1528.1
GY9BKYYL,UKVT425WF2,2015-09-12,2015-09-17,Standard Class,RR1J85,403-6782192-8968326,228.24,5410,13,38%,5181.76
GZ7XP32X,6M0KRBM6O8,2016-12-27,2016-12-31,Standard Class,SAIJWI,403-4242957-8599555,3180.87,6787,1,11%,3606.13
GZLKUEE3,U35AK4ANIF,2017-11-10,2017-11-12,First Class,27J8T4,403-9545828-0603523,2337.3,3170,12,29%,832.7
H0BTB4FJ,XMRR8OAV0Q,2017-06-20,2017-06-25,Standard Class,X55JXH,408-9281152-6213100,675,6121,7,47%,5446
H0ISYZPJ,WJI5WUVXFN,2015-07-22,2015-07-27,Standard Class,U82IG6,403-2867551-8904322,2399.7,5676,3,22%,3276.3
H6V8NLCF,TJFRHJCQQ2,2018-11-27,2018-11-29,First Class,JVG0VX,43fe2cc0-d201-45ed-89bc-4d1847f3b821,704.1,7027,11,8%,6322.9
H7NE0AFO,TXGTS3W1AY,2016-12-24,2016-12-27,First Class,0XPYYP,402-6750101-3923558,83.76,1877,14,40%,1793.24
H8332KNC,HG2P36QFFS,2016-09-26,2016-09-28,Second Class,HLVAIG,406-1522425-5387565,31.2,6897,16,25%,6865.8
H8E63SLS,TEC0DBW37G,2016-08-21,2016-08-23,First Class,K4SGON,407-1492215-2982709,358.8,8175,7,49%,7816.2
HBNWL5YM,TQGI3FI9EO,2016-11-22,2016-11-26,Standard Class,ETSTSD,403-4965581-9520319,38.16,9993,12,29%,9954.84
HBSY77DN,K4GDSW809Y,2016-12-03,2016-12-07,Standard Class,BG2EVB,408-5211576-2061139,7235.1,9129,4,26%,1893.9
HCF74RIQ,UOFG5CHT9G,2017-01-22,2017-01-28,Standard Class,RRBOYY,402-0150402-0900371,113.4,832,4,35%,718.6
HCHCQMRH,VIVE411NGE,2017-06-12,2017-06-15,First Class,9HHE7L,50efd3a3-101e-40c8-82af-f8d2d863e025,251.1,6101,18,0%,5849.9
HD5M1GRT,7MGAUAXAPR,2018-04-10,2018-04-15,Standard Class,UUXNQY,407-6114533-2816312,107.4,5937,8,24%,5829.6
HE6V2IMK,LCW4172TOD,2016-06-26,2016-06-30,Standard Class,VGMTXD,408-3364643-8111517,645.6,7534,18,41%,6888.4
HGXR0UO3,KR48281SHG,2016-12-03,2016-12-08,Standard Class,85MCLQ,408-5823964-2421167,161.28,5146,15,39%,4984.72
HI1DPUC9,K69KDE3WCK,2018-01-07,2018-01-10,First Class,47RXMK,403-8349155-2308363,45899.73,7015,6,44%,-38884.73
HI3DSBX3,N115L9128S,2017-09-11,2017-09-17,Standard Class,VMBDUQ,404-7452877-2137949,114.15,8898,1,39%,8783.85
HI7445X8,SWSNF095R3,2017-11-10,2017-11-12,First Class,SWN14C,408-8140052-8753913,1050.12,756,8,45%,-294.12
HSDYI935,DGWWEMSUAK,2015-09-21,2015-09-23,Second Class,WLQAE4,408-0912805-7526753,26999.55,7080,12,49%,-19919.55
HT0G9A33,0G36CZL1Y7,2015-11-24,2015-11-26,First Class,5KD3ZD,408-7971979-8745937,39.36,5446,10,36%,5406.64
HU9ZMBO9,KHMR2F8LF1,2015-06-09,2015-06-14,Standard Class,K4RT6J,171-4638481-6326716,13671.36,2699,13,41%,-10972.36
HVRIFAB2,UMYA34XS2V,2017-07-25,2017-07-31,Standard Class,FWW98C,408-3468189-1632369,1794.24,6944,3,13%,5149.76
HW8V76DM,JSKFDWYIID,2015-06-28,2015-07-02,Standard Class,1CPP6M,171-0490216-5028364,18426.975,8158,15,23%,-10268.975
HXO54RXB,RYI44IS7FM,2018-05-19,2018-05-23,Standard Class,X8Z95Q,408-9019983-8862750,1457.4,100,6,20%,-1357.4
HXQY4YUP,L67F3K06TU,2018-06-15,2018-06-22,Standard Class,KK5627,403-5342526-7867558,293.4,2644,2,12%,2350.6
HYQ8UY12,Z4LAESX332,2018-12-08,2018-12-12,Standard Class,4F3HK0,171-5542306-9306709,1703.52,2103,16,9%,399.48
I12M0CVE,IZYKDGXBAQ,2016-12-24,2016-12-27,First Class,EARFO1,403-5209693-1173944,296.64,8438,2,6%,8141.36
I28K1DJO,V7B8L8GF9N,2018-09-24,2018-09-26,Second Class,FJNQQZ,406-8892825-4377127,268.2,5066,15,17%,4797.8
I2YD54MT,NYURA3PRCH,2018-05-28,2018-05-30,Second Class,S4TN79,407-6599093-6553153,4529.4,1073,11,33%,-3456.4
I4PUX94B,RB9NL4K41K,2018-11-14,2018-11-17,Second Class,JVMVVT,406-6439645-8186752,1799.1,4363,16,49%,2563.9
I7PM1B9Z,0S6D7S28S9,2016-09-17,2016-09-21,Standard Class,CT0M9Q,408-3484251-6901959,46251.45,2596,13,2%,-43655.45
I8AEYTUG,E5K6B47WYR,2015-05-23,2015-05-27,Standard Class,26UMCZ,171-0201364-0214715,827.82,9384,10,46%,8556.18
I9YIHSEV,BRFCQL10WH,2017-12-03,2017-12-06,First Class,Y8ETCF,408-0902233-8069950,94.5,7108,9,39%,7013.5
IAE36CIC,QXI9WXPT3C,2015-10-29,2015-10-31,First Class,P2C07F,404-7977517-7125147,41039.28,6974,9,1%,-34065.28
ICBN5QT1,GHSV5MKES4,2018-06-26,2018-06-27,First Class,4Z0MRD,406-9906656-5128304,238.8,4945,4,24%,4706.2
ICNJCF3T,KZ5PRPK4X7,2015-10-13,2015-10-15,First Class,LRE0CD,402-4804971-8591532,3208.8,3761,9,28%,552.2
ID1SZS2P,MT7AZTOKCY,2015-03-15,2015-03-19,Standard Class,RGQRQJ,407-3192826-3199543,1978.56,9177,10,40%,7198.44
IDYRM65T,6EAROS7IU4,2018-07-16,2018-07-18,Second Class,G9246R,404-6019946-2909948,1070.58,7977,8,18%,6906.42
IFMXZS3F,LZU3GT1X6K,2018-09-15,2018-09-17,First Class,N82YYO,407-4616863-5212363,4859.64,695,17,0%,-4164.64
IJ11AJ19,CVEEOYRJSI,2015-05-23,2015-05-27,Standard Class,EIERV4,407-3789221-2643524,317.52,4286,4,9%,3968.48
IJKM4L43,UWI822BKUP,2015-06-01,2015-06-06,Second Class,9YF5YY,408-9321153-0591557,2500.8,4068,9,11%,1567.2
IJLG0ICQ,GY4WDOAHDS,2016-03-16,2016-03-22,Standard Class,5IJHYS,404-5141245-7726736,41.1,704,15,6%,662.9
IJNCDC1J,5L3O1O1MUX,2015-09-12,2015-09-13,First Class,1MNSNZ,403-4673019-6572340,1049.85,6085,11,29%,5035.15
IKSYA44M,SQ3KY8YT9P,2015-06-28,2015-07-02,Standard Class,82GVRA,405-6836135-6312327,5032.8,1269,6,46%,-3763.8
IL9457IQ,QBSCY4A0WH,2018-10-05,2018-10-08,Second Class,18A9NJ,402-7081372-1053905,1136.88,1774,1,31%,637.12
ILIL70TL,R773CH6ZNZ,2018-11-19,2018-11-22,First Class,W1R5ME,405-4930362-9342759,619.2,1437,11,11%,817.8
IMRCSNOO,EBM4WT9BUG,2017-12-08,2017-12-10,First Class,YC0WSB,406-0272200-7784379,2863.8,2845,15,5%,-18.7999999999997
IOP1OSTB,EF5PNDWHKD,2017-07-23,2017-07-27,Standard Class,TMFJN6,406-8536478-4581952,528.24,5571,5,47%,5042.76
IRDLULWL,OJHEAOJLGP,2017-10-28,2017-11-01,Standard Class,MYS7T1,171-4350114-4299568,1395.9,6018,11,38%,4622.1
IS3OENA3,JIQTHDXHFM,2015-10-13,2015-10-15,First Class,TA30HK,a707e3a8-b6fc-40f9-acdd-2533c883cab5,386.7,1391,2,16%,1004.3
ISR5DDC7,0MJ39HJCCU,2018-06-24,2018-06-29,Standard Class,EJCTJI,408-3416118-1167564,326.16,1892,15,18%,1565.84
IUMQ0JPK,OM4H8PFUYT,2018-01-30,2018-02-05,Standard Class,RS1MEJ,408-3364449-3401947,274.2,9417,1,27%,9142.8
IV136NG6,UPZCO5HC1Y,2015-06-28,2015-07-02,Standard Class,E7WJ27,403-4512253-4789948,622.08,1811,11,2%,1188.92
IWTCDU91,96TDHTM0MW,2015-05-27,2015-05-27,Same Day,6U0N4Q,171-9016873-6719541,5389.8,223,5,7%,-5166.8
IXHIBXJQ,JZ1KG6G65H,2017-06-04,2017-06-06,First Class,869DTY,405-6480932-8759528,1138.2,1784,5,20%,645.8
IY7C73VI,YH5Y1NCJHO,2018-12-08,2018-12-12,Standard Class,356097,402-9221687-4573915,15060.36,8887,8,2%,-6173.36
IYBY64EV,GKI1K96PD7,2017-11-07,2017-11-09,First Class,98T4VT,408-5118229-6373917,170.4,745,15,16%,574.6
J1UUVMGB,N1CURLRP2R,2017-04-22,2017-04-29,Standard Class,CWTDQP,408-6417023-0253911,353.4,6410,9,14%,6056.6
J26CFS2X,MSWCUDSH27,2018-06-10,2018-06-13,First Class,0Z08GD,407-0133690-8157926,444,2273,12,32%,1829
J2JOF2LW,ASPX4I2YUN,2018-06-26,2018-06-27,First Class,NS2XCS,407-3644990-7729144,68.1,9150,14,19%,9081.9
J2XYO4D7,KNYW57ICJ9,2016-02-28,2016-03-04,Standard Class,Y7XPCJ,402-9580874-3525948,2423.52,4752,18,15%,2328.48
J351Q4O0,818PHYC7QX,2016-04-18,2016-04-22,Standard Class,D5AIB6,408-7138000-9728362,1349.85,5084,19,6%,3734.15
J3IQ10LT,2JMPHS9WGK,2017-08-30,2017-09-01,First Class,636PE8,407-9707366-3029944,813.36,2811,5,27%,1997.64
J75OYVX6,U2OOQP234G,2017-06-06,2017-06-07,First Class,A0O1K8,407-7607527-1189964,10714.5,2567,11,18%,-8147.5
JA6IW9NY,0NTIRLSVQA,2016-03-22,2016-03-26,Standard Class,7BBY5L,407-7361111-8973957,275.88,3765,3,48%,3489.12
JB0NQ0PT,PAVU1IHSFH,2017-06-20,2017-06-24,Standard Class,SHWIMW,403-2026715-3949910,233.28,8242,13,38%,8008.72
JBXDRI2W,OVWWAY9EWB,2015-11-09,2015-11-11,Second Class,OJXSV4,404-6734371-2217151,1422.75,8897,2,40%,7474.25
JC862C6I,TVFI8UI1PL,2018-01-21,2018-01-25,Standard Class,7OCI5D,171-7821391-2118700,3644.1,1845,16,30%,-1799.1
JCMCVL80,90A6NTE42D,2016-12-24,2016-12-27,First Class,M8FO9B,403-8255889-7526765,1090.56,5493,7,41%,4402.44
JCUUJ63Y,E79PB56455,2017-12-11,2017-12-13,Second Class,6QU6PM,1a0ceb61-845d-4350-8274-32558bec74f3,4511.52,2198,15,13%,-2313.52
JD5L95JD,Q23S9RLDRC,2016-10-12,2016-10-14,First Class,7GFBL8,408-3874942-9917143,13487.04,3986,3,11%,-9501.04
JEG45TJT,SNV0OPQLK4,2015-03-15,2015-03-19,Standard Class,685GSM,405-6917473-7822701,2141.64,6548,1,40%,4406.36
JFT6ZIDF,VUUBGZLR4D,2016-11-13,2016-11-17,Standard Class,RPLBNS,405-5257740-5301158,553.23,4282,4,34%,3728.77
JGOHJB2M,0Y2SLBEZGS,2018-12-09,2018-12-14,Standard Class,MMXEJJ,403-4337144-0984323,6671.52,236,11,23%,-6435.52
JHD45LOV,Y2NC2KD0CN,2015-12-26,2015-12-28,First Class,KAQBYC,407-5776821-9327552,413.28,9824,4,30%,9410.72
JHFLWZW1,P7U4O8QG37,2016-11-29,2016-12-03,Standard Class,ZRXAFT,402-7913336-9467565,2427.3,7819,7,4%,5391.7
JJNMOLZO,7KDGBYRH8P,2017-07-23,2017-07-27,Standard Class,ZY4V9D,404-6783850-0597940,3982.125,2922,4,1%,-1060.125
JLZEEKFE,8US65EFXKN,2018-06-29,2018-07-03,Second Class,3F5KMN,402-5795462-7785129,19436.7,9001,16,12%,-10435.7
JMOQU9U6,WJWZICFOEN,2018-04-09,2018-04-11,First Class,QV1LNI,171-9638653-2292340,539.55,5881,12,43%,5341.45
JN3R6ZDE,PUSY1VSMIZ,2017-10-21,2017-10-21,Same Day,72RUDJ,2508be23-226d-45cd-881b-37d9d8d54dca,348,163,19,31%,-185
JND5SL1W,KZQUKDWZ6V,2017-09-19,2017-09-19,Same Day,4G8JSL,408-7966317-7457928,34.62,8473,11,24%,8438.38
JNNQX0B3,2AV1EBUIGI,2015-09-19,2015-09-24,Standard Class,RYZVP5,403-0906375-2269150,107.4,9771,18,21%,9663.6
JOCHORJE,F4NK24J4Q5,2018-09-19,2018-09-23,Standard Class,7Z0AWR,408-3478480-0881162,1434.24,1307,2,1%,-127.24
